3492000048810234758|OF 1|EXITOSO
3492000048810524209|OF 1|EXITOSO
3492000048810525431|OF 1|EXITOSO
3492000048810591761|OF 1|EXITOSO
3492000048810592952|OF 1|EXITOSO
3492000048810593571|OF 1|EXITOSO
3492000048810594382|OF 1|EXITOSO
3492000048810595385|OF 1|EXITOSO
3492000048810868242|OF 1|EXITOSO
3492000048810869009|OF 1|EXITOSO
3492000048810869833|OF 1|EXITOSO
3492000048810961089|OF 1|EXITOSO
3492000048810962562|OF 1|EXITOSO
3492000048810964321|OF 1|EXITOSO
3492000048811042187|OF 1|EXITOSO
3492000048811043065|OF 1|EXITOSO
3492000048811043791|OF 1|EXITOSO
3492000048811044254|OF 1|EXITOSO
3492000048811044852|OF 1|EXITOSO
3492000048811158046|OF 1|EXITOSO
3492000048811158685|OF 1|EXITOSO
3492000048811161508|OF 1|EXITOSO
3492000048811197005|OF 1|EXITOSO
3492000048811197462|OF 1|EXITOSO
3492000048811197730|OF 1|EXITOSO
3492000048811199132|OF 1|EXITOSO
3492000048811199860|OF 1|EXITOSO
3492000048811200955|OF 1|EXITOSO
3492000048811266730|OF 1|EXITOSO
3492000048811299290|OF 1|EXITOSO
3492000048811304450|OF 1|EXITOSO
3492000048811305468|OF 1|EXITOSO
3492000048811307110|OF 1|EXITOSO
3492000048811307861|OF 1|EXITOSO
3492000048811390071|OF 1|EXITOSO
3492000048811390348|OF 1|EXITOSO
3492000048811391150|OF 1|EXITOSO
3492000048811391392|OF 1|EXITOSO
3492000048811391825|OF 1|EXITOSO
3492000048811393745|OF 1|EXITOSO
3492000048811751304|OF 1|EXITOSO
3492000048811811674|OF 1|EXITOSO
3492000048811812973|OF 1|EXITOSO
3492000048811813737|OF 1|EXITOSO
3492000048811814399|OF 1|EXITOSO
3492000048811814655|OF 1|EXITOSO
3492000048811891410|OF 1|EXITOSO
3492000048811894537|OF 1|EXITOSO
3492000048811895523|OF 1|EXITOSO
3492000048811896587|OF 1|EXITOSO
3492000048811911471|OF 1|EXITOSO
3492000048811913344|OF 1|EXITOSO
3492000048811956224|OF 1|EXITOSO
3492000048811956496|OF 1|EXITOSO
3492000048811966074|OF 1|EXITOSO
3492000048811967039|OF 1|EXITOSO
3492000048811967779|OF 1|EXITOSO
3492000048811968155|OF 1|EXITOSO
3492000048811969278|OF 1|EXITOSO
3492000048812022169|OF 1|EXITOSO
3492000048812055575|OF 1|EXITOSO
3492000048812056318|OF 1|EXITOSO
3492000048812056962|OF 1|EXITOSO
3492000048812057636|OF 1|EXITOSO
3492000048812057969|OF 1|EXITOSO
3492000048812059069|OF 1|EXITOSO
3492000048812140296|OF 1|EXITOSO
3492000048812140398|OF 1|EXITOSO
3492000048812145946|OF 1|EXITOSO
3492000048812146508|OF 1|EXITOSO
3492000048812147425|OF 1|EXITOSO
3492000048812147723|OF 1|EXITOSO
3492000048812149550|OF 1|EXITOSO
3492000048812227454|OF 1|EXITOSO
3492000048812228877|OF 1|EXITOSO
3492000048812229896|OF 1|EXITOSO
3492000048812304553|OF 1|EXITOSO
3492000048812305185|OF 1|EXITOSO
3492000048812305674|OF 1|EXITOSO
3492000048812306297|OF 1|EXITOSO
3492000048812306411|OF 1|EXITOSO
3492000048812307144|OF 1|EXITOSO
3492000048812307571|OF 1|EXITOSO
3492000048812308653|OF 1|EXITOSO
3492000048812452312|OF 1|EXITOSO
3492000048812476576|OF 1|EXITOSO
3492000048812477329|OF 1|EXITOSO
3492000048812478518|OF 1|EXITOSO
3492000048812479092|OF 1|EXITOSO
3492000048812601542|OF 1|EXITOSO
3492000048812602116|OF 1|EXITOSO
3492000048812602927|OF 1|EXITOSO
3492000048812603198|OF 1|EXITOSO
3492000048812603691|OF 1|EXITOSO
3492000048812604226|OF 1|EXITOSO
3492000048812712995|OF 1|EXITOSO
3492000048812715793|OF 1|EXITOSO
3492000048812716284|OF 1|EXITOSO
3492000048812725724|OF 1|EXITOSO
3492000048812725844|OF 1|EXITOSO
3492000048812726444|OF 1|EXITOSO
3492000048812727736|OF 1|EXITOSO
3492000048812728310|OF 1|EXITOSO
3492000048812729208|OF 1|EXITOSO
3492000048812729318|OF 1|EXITOSO
3492000048812750674|OF 1|EXITOSO
3492000048812818345|OF 1|EXITOSO
3492000048812819193|OF 1|EXITOSO
3492000048812825385|OF 1|EXITOSO
3492000048812825637|OF 1|EXITOSO
3492000048812826418|OF 1|EXITOSO
3492000048812826857|OF 1|EXITOSO
3492000048812828190|OF 1|EXITOSO
3492000048812953440|OF 1|EXITOSO
3492000048812953934|OF 1|EXITOSO
3492000048812966003|OF 1|EXITOSO
3492000048812966255|OF 1|EXITOSO
3492000048812967719|OF 1|EXITOSO
3492000048812968566|OF 1|EXITOSO
3492000048812969963|OF 1|EXITOSO
3492000048813097310|OF 1|EXITOSO
3492000048813098951|OF 1|EXITOSO
3492000048813121084|OF 1|EXITOSO
3492000048813121848|OF 1|EXITOSO
3492000048813122330|OF 1|EXITOSO
3492000048813122679|OF 1|EXITOSO
3492000048813124046|OF 1|EXITOSO
3492000048813124416|OF 1|EXITOSO
3492000048813174303|OF 1|EXITOSO
3492000048813194193|OF 1|EXITOSO
3492000048813194525|OF 1|EXITOSO
3492000048813195180|OF 1|EXITOSO
3492000048813195453|OF 1|EXITOSO
3492000048813196309|OF 1|EXITOSO
3492000048813196713|OF 1|EXITOSO
3492000048813197144|OF 1|EXITOSO
3492000048813197665|OF 1|EXITOSO
3492000048813296803|OF 1|EXITOSO
3492000048813348528|OF 1|EXITOSO
3492000048813350000|OF 1|EXITOSO
3492000048813351525|OF 1|EXITOSO
3492000048813386891|OF 1|EXITOSO
3492000048813387503|OF 1|EXITOSO
3492000048813388603|OF 1|EXITOSO
3492000048813389551|OF 1|EXITOSO
3492000048813390121|OF 1|EXITOSO
3492000048813390793|OF 1|EXITOSO
3492000048813461552|OF 1|EXITOSO
3492000048813462727|OF 1|EXITOSO
3492000048813494373|OF 1|EXITOSO
3492000048813494629|OF 1|EXITOSO
3492000048813495860|OF 1|EXITOSO
3492000048813496667|OF 1|EXITOSO
3492000048813497933|OF 1|EXITOSO
3492000048813567564|OF 1|EXITOSO
3492000048813567933|OF 1|EXITOSO
3492000048813568363|OF 1|EXITOSO
